Participant,Pearson_Correlation,Spearman_Correlation,Sensitivity,Sensitivity CI,Specificity,Specificity CI
OA68,0.02392270943212075,0.20139056957466117,"[0.87873, 0.13708, 0.12418]","[(0.87182, 0.88565), (0.12051, 0.15364), (0.08723, 0.16113)]","[0.29918, 0.90376, 0.95041]","[(0.27892, 0.31945), (0.89763, 0.9099), (0.9462, 0.95462)]"
KOA2,0.34773686866809483,0.541237751556547,"[0.51895, 0.27443, 0.69601]","[(0.50898, 0.52891), (0.25885, 0.29001), (0.67237, 0.71965)]","[0.90578, 0.64813, 0.76339]","[(0.89734, 0.91421), (0.63925, 0.65701), (0.75603, 0.77075)]"
OA77,-0.1525007165083444,-0.01107062500966364,"[0.71781, 0.1595, 0.66667]","[(0.70598, 0.72964), (0.14196, 0.17704), (0.28946, 1.04387)]","[0.25, 0.74165, 0.96129]","[(0.22929, 0.27071), (0.73015, 0.75315), (0.95685, 0.96574)]"
OA67,-0.09445899729851637,0.13563348900772054,"[0.45221, 0.51897, 0.20489]","[(0.44052, 0.4639), (0.50628, 0.53165), (0.17059, 0.23919)]","[0.66595, 0.54693, 0.88086]","[(0.65447, 0.67742), (0.53567, 0.5582), (0.87528, 0.88645)]"
HOA39,0.27376706039890575,0.32349110559202293,"[0.82633, 0.38142, 0.5]","[(0.81874, 0.83392), (0.35526, 0.40758), (0.1901, 0.8099)]","[0.56522, 0.8477, 0.95897]","[(0.53861, 0.59182), (0.84051, 0.8549), (0.95524, 0.96269)]"
OA37,0.40413548417297357,0.5600996547811268,"[0.75129, 0.25024, 0.57692]","[(0.73888, 0.7637), (0.23179, 0.26868), (0.38702, 0.76683)]","[0.79384, 0.83035, 0.7756]","[(0.77672, 0.81097), (0.8196, 0.84109), (0.76567, 0.78553)]"
HOA44,-0.0634512597592804,0.1822031180859483,"[0.50767, 0.28622, 0.27778]","[(0.49703, 0.51831), (0.26628, 0.30616), (0.13146, 0.42409)]","[0.63383, 0.61443, 0.84785]","[(0.61277, 0.65489), (0.60409, 0.62477), (0.84096, 0.85473)]"
HOA35,0.13712506029583957,0.3102925260408866,"[0.50885, 0.52901, 0.24706]","[(0.49685, 0.52085), (0.51367, 0.54435), (0.18222, 0.31189)]","[0.75979, 0.5689, 0.87395]","[(0.74693, 0.77265), (0.55716, 0.58064), (0.86767, 0.88023)]"
OA81,-0.03097542888493673,0.18967166049243953,"[0.45604, 0.34187, 0.32031]","[(0.44307, 0.46901), (0.32216, 0.36157), (0.23948, 0.40115)]","[0.66992, 0.58408, 0.8166]","[(0.65093, 0.68892), (0.57139, 0.59678), (0.80806, 0.82514)]"
KOA28,-0.40634620294465595,0.0642559614966139,"[0.81666, 0.17568, 0.28571]","[(0.80844, 0.82489), (0.15676, 0.1946), (0.04907, 0.52236)]","[0.24617, 0.84093, 0.96886]","[(0.22485, 0.2675), (0.83316, 0.8487), (0.96547, 0.97226)]"
KOA30,0.0962489539675315,0.2230466078246744,"[0.66336, 0.25645, 0.32708]","[(0.6531, 0.67361), (0.2443, 0.26859), (0.28511, 0.36905)]","[0.51176, 0.72836, 0.8662]","[(0.49848, 0.52503), (0.71898, 0.73774), (0.86037, 0.87202)]"
KOA69,0.2873870935770887,0.3050183098121088,"[0.81687, 0.22414, 1.0]","[(0.80898, 0.82476), (0.20014, 0.24814), (1.0, 1.0)]","[0.54733, 0.84874, 0.93573]","[(0.51871, 0.57595), (0.84144, 0.85605), (0.93102, 0.94045)]"
KOA61,-0.005012642849175634,0.10985952973506889,"[0.70324, 0.26609, 0.625]","[(0.69442, 0.71205), (0.24293, 0.28926), (0.38778, 0.86222)]","[0.42221, 0.73892, 0.95058]","[(0.39646, 0.44795), (0.73045, 0.74739), (0.94666, 0.95451)]"
OA18,0.3429675738864981,0.40841768004361234,"[0.63708, 0.34904, 0.67619]","[(0.62635, 0.64781), (0.32906, 0.36902), (0.6129, 0.73948)]","[0.76002, 0.71229, 0.85501]","[(0.74292, 0.77712), (0.70232, 0.72225), (0.84807, 0.86194)]"
KOA59,-0.19452446884972993,0.011550967895787002,"[0.63458, 0.2764, 0.1]","[(0.62457, 0.64458), (0.26323, 0.28957), (0.03802, 0.16198)]","[0.35958, 0.67015, 0.94908]","[(0.34559, 0.37356), (0.66043, 0.67987), (0.94535, 0.95281)]"
KOA7,-0.12097100409527266,0.057794183359758264,"[0.65199, 0.256, 0.08214]","[(0.64036, 0.66361), (0.24447, 0.26754), (0.04998, 0.11431)]","[0.38331, 0.70422, 0.91309]","[(0.37077, 0.39585), (0.69332, 0.71513), (0.90804, 0.91815)]"
OA74,0.26241611857709135,0.3029242210980339,"[0.72974, 0.2239, 0.17073]","[(0.72024, 0.73924), (0.20693, 0.24087), (0.08929, 0.25217)]","[0.55417, 0.76811, 0.89729]","[(0.53428, 0.57405), (0.75913, 0.7771), (0.89154, 0.90304)]"
OA54,0.007728601034306365,0.13721614892521072,"[0.5862, 0.18957, 0.8125]","[(0.57501, 0.5974), (0.175, 0.20414), (0.67726, 0.94774)]","[0.51138, 0.73232, 0.80785]","[(0.4929, 0.52986), (0.72228, 0.74237), (0.80021, 0.81549)]"
HOA33,0.0975341362326063,0.18891526504946152,"[0.56724, 0.44478, 0.60938]","[(0.55726, 0.57723), (0.42286, 0.4667), (0.54036, 0.67839)]","[0.6145, 0.60518, 0.94585]","[(0.594, 0.63499), (0.59543, 0.61493), (0.94171, 0.95)]"
KOA64,0.15124941001538353,0.262006065412919,"[0.78844, 0.21992, 0.2]","[(0.78075, 0.79613), (0.20469, 0.23514), (0.16687, 0.23313)]","[0.45238, 0.81005, 0.93207]","[(0.43566, 0.46911), (0.80285, 0.81724), (0.92785, 0.93628)]"
KOA27,0.14808181399946144,0.296498871215377,"[0.68417, 0.35986, 0.17204]","[(0.67543, 0.6929), (0.34051, 0.37922), (0.1178, 0.22628)]","[0.63069, 0.71253, 0.92597]","[(0.61195, 0.64943), (0.7041, 0.72096), (0.92151, 0.93043)]"
OA2,0.07124540422745484,-0.06744710669001855,"[0.62802, 0.17797, 0.5]","[(0.5951, 0.66094), (0.12917, 0.22677), (0.09992, 0.90008)]","[0.29752, 0.79856, 0.84305]","[(0.23992, 0.35512), (0.77134, 0.82578), (0.82119, 0.8649)]"
OA38,-0.047576357795174606,0.05409371185752178,"[0.48332, 0.29891, 0.42857]","[(0.4731, 0.49355), (0.28176, 0.31605), (0.16934, 0.6878)]","[0.53268, 0.61461, 0.84548]","[(0.51405, 0.55131), (0.60465, 0.62456), (0.83899, 0.85197)]"
OA80,0.3111092014459712,0.5215820563131767,"[0.68892, 0.3114, 0.63158]","[(0.66918, 0.70866), (0.2689, 0.35391), (0.52313, 0.74003)]","[0.86466, 0.76005, 0.84346]","[(0.83559, 0.89373), (0.74216, 0.77795), (0.8294, 0.85751)]"
KOA68,0.3868868154878757,0.49257342337376264,"[0.64496, 0.34285, 0.70737]","[(0.63528, 0.65464), (0.32516, 0.36053), (0.66457, 0.75018)]","[0.82292, 0.71648, 0.8414]","[(0.8097, 0.83615), (0.70757, 0.7254), (0.8349, 0.84789)]"
OA26,-0.13291427032083045,0.09973211431411319,"[0.58594, 0.36216, 0.21176]","[(0.57355, 0.59833), (0.34533, 0.37898), (0.16834, 0.25519)]","[0.48129, 0.62192, 0.93973]","[(0.46467, 0.4979), (0.61005, 0.63379), (0.93487, 0.94459)]"
OA44,0.04807671283523475,0.21479367108057376,"[0.5525, 0.40842, 0.4]","[(0.54108, 0.56393), (0.38835, 0.42849), (0.09636, 0.70364)]","[0.66335, 0.65358, 0.862]","[(0.6441, 0.68261), (0.64266, 0.66451), (0.8551, 0.86891)]"
KOA50,0.0733521077397145,0.13189506080359084,"[0.64736, 0.22967, 0.5]","[(0.63753, 0.6572), (0.20822, 0.25113), (0.36141, 0.63859)]","[0.48362, 0.72565, 0.8985]","[(0.45854, 0.50869), (0.71649, 0.73481), (0.89274, 0.90427)]"
KOA3,-0.04531080284422265,0.1429203352845802,"[0.49161, 0.36436, 0.21429]","[(0.48187, 0.50134), (0.34337, 0.38534), (-0.00066, 0.42923)]","[0.63373, 0.58892, 0.87407]","[(0.61279, 0.65466), (0.57934, 0.59849), (0.86817, 0.87997)]"
KOA8,-0.007513750967374357,0.2472415204430454,"[0.78473, 0.21544, 0.27451]","[(0.77643, 0.79303), (0.19965, 0.23123), (0.21327, 0.33575)]","[0.44729, 0.82775, 0.91606]","[(0.4289, 0.46568), (0.82021, 0.8353), (0.9111, 0.92101)]"
OA23,0.3433910321090268,0.5186887325447938,"[0.59343, 0.24798, 0.69271]","[(0.58291, 0.60395), (0.23595, 0.26001), (0.67207, 0.71335)]","[0.82935, 0.73907, 0.71039]","[(0.82046, 0.83825), (0.73058, 0.74755), (0.70269, 0.7181)]"
OA72,0.0712266883148385,-0.012273462093684856,"[0.58953, 0.24769, 0.26966]","[(0.57796, 0.60111), (0.22952, 0.26586), (0.20447, 0.33486)]","[0.36914, 0.66826, 0.91564]","[(0.34961, 0.38867), (0.65732, 0.6792), (0.90993, 0.92135)]"
HOA14,0.3981106173855704,0.532695648053775,"[0.73914, 0.36556, 0.825]","[(0.73063, 0.74765), (0.33962, 0.3915), (0.77234, 0.87766)]","[0.91798, 0.78522, 0.89796]","[(0.9042, 0.93176), (0.77734, 0.79311), (0.89243, 0.90348)]"
OA59,0.26337465155824596,0.3330970925589744,"[0.80395, 0.2296, 0.52679]","[(0.79627, 0.81162), (0.21165, 0.24756), (0.43432, 0.61925)]","[0.53198, 0.82981, 0.92861]","[(0.51123, 0.55274), (0.82259, 0.83703), (0.92407, 0.93314)]"
OA60,0.1112181798059789,0.24493226283873126,"[0.73229, 0.2882, 0.48]","[(0.71995, 0.74464), (0.26716, 0.30924), (0.34152, 0.61848)]","[0.48689, 0.75982, 0.92889]","[(0.46398, 0.50979), (0.74796, 0.77167), (0.92275, 0.93503)]"
KOA22,0.17460842339941618,0.22351045032989986,"[0.80933, 0.3, 0.35714]","[(0.80273, 0.81593), (0.25812, 0.34188), (0.10614, 0.60814)]","[0.64979, 0.84344, 0.95544]","[(0.60684, 0.69273), (0.83734, 0.84954), (0.95203, 0.95885)]"
HOA26,0.0009327140403845961,0.14194539099325582,"[0.83208, 0.16887, 0.44118]","[(0.8245, 0.83967), (0.15394, 0.18381), (0.32316, 0.55919)]","[0.28865, 0.85053, 0.96246]","[(0.27083, 0.30647), (0.84332, 0.85774), (0.95902, 0.9659)]"
OA70,0.3383919176253087,0.25898836278980125,"[0.69408, 0.30488, 0.64286]","[(0.66417, 0.72399), (0.20524, 0.40452), (0.39186, 0.89386)]","[0.625, 0.71166, 0.96177]","[(0.52816, 0.72184), (0.68249, 0.74084), (0.94985, 0.97369)]"
KOA65,-0.13746758489175087,0.016100440095126806,"[0.51997, 0.35178, 0.23303]","[(0.50728, 0.53265), (0.33929, 0.36426), (0.20516, 0.2609)]","[0.44649, 0.58314, 0.93705]","[(0.43441, 0.45858), (0.57146, 0.59482), (0.93262, 0.94147)]"
OA79,0.04020891663582801,0.2986601940019224,"[0.55426, 0.32362, 0.37304]","[(0.53435, 0.57416), (0.30306, 0.34417), (0.33551, 0.41057)]","[0.71005, 0.68457, 0.75034]","[(0.6927, 0.72739), (0.66804, 0.70111), (0.73753, 0.76315)]"
KOA26,-0.06960532140904091,0.36396440335513425,"[0.80598, 0.31402, 0.3125]","[(0.79832, 0.81364), (0.29631, 0.33172), (0.2322, 0.3928)]","[0.5672, 0.84388, 0.91698]","[(0.54874, 0.58565), (0.83689, 0.85087), (0.91221, 0.92174)]"
OA21,-0.1423763152606191,0.06906245424851266,"[0.62137, 0.38018, 0.08929]","[(0.61101, 0.63174), (0.35999, 0.40037), (0.0146, 0.16397)]","[0.44815, 0.64809, 0.96464]","[(0.42772, 0.46859), (0.63792, 0.65826), (0.96112, 0.96815)]"
OA30,0.29159816708344566,0.472356358945058,"[0.51484, 0.26903, 0.52727]","[(0.50412, 0.52556), (0.25095, 0.28711), (0.43397, 0.62057)]","[0.89224, 0.62521, 0.77859]","[(0.87989, 0.90459), (0.6149, 0.63552), (0.77071, 0.78647)]"
HOA40,0.3803111828631062,0.32951464004113057,"[0.65898, 0.34364, 0.0]","[(0.65026, 0.6677), (0.31557, 0.3717), (0.0, 0.0)]","[0.81975, 0.73654, 0.88708]","[(0.79707, 0.84242), (0.72844, 0.74464), (0.88152, 0.89264)]"
OA55,0.19064043659557148,0.3667174793472333,"[0.48979, 0.26371, 0.91837]","[(0.47519, 0.50439), (0.24285, 0.28457), (0.86416, 0.97258)]","[0.77318, 0.6256, 0.76938]","[(0.7539, 0.79246), (0.61161, 0.63958), (0.75891, 0.77985)]"
KOA24,0.4338631743567671,0.48896509769949253,"[0.81872, 0.3348, 0.61667]","[(0.81151, 0.82594), (0.31778, 0.35182), (0.56644, 0.66689)]","[0.65631, 0.83139, 0.92506]","[(0.64014, 0.67248), (0.82449, 0.83829), (0.92068, 0.92943)]"
KOA63,-0.07999256220968434,0.3746283519018925,"[0.63963, 0.39194, 0.59701]","[(0.62969, 0.64958), (0.37576, 0.40812), (0.51396, 0.68007)]","[0.71724, 0.71087, 0.8592]","[(0.70259, 0.73188), (0.70155, 0.7202), (0.85309, 0.86531)]"
OA29,0.2285594426382194,0.24306749497039276,"[0.45898, 0.19883, 0.54545]","[(0.44176, 0.4762), (0.16892, 0.22874), (0.33738, 0.75353)]","[0.79745, 0.75957, 0.6471]","[(0.7678, 0.8271), (0.74485, 0.77428), (0.63211, 0.6621)]"
KOA74,0.058142941697152985,0.2256945853536906,"[0.55657, 0.42834, 0.05337]","[(0.54576, 0.56738), (0.41108, 0.44561), (0.03002, 0.07672)]","[0.66296, 0.63058, 0.87345]","[(0.64732, 0.6786), (0.6203, 0.64086), (0.86731, 0.87959)]"
OA76,0.3148706385304348,0.37916893725116385,"[0.43466, 0.37542, 0.5]","[(0.41727, 0.45205), (0.33648, 0.41436), (0.34505, 0.65495)]","[0.88486, 0.51739, 0.85011]","[(0.86001, 0.9097), (0.49998, 0.53481), (0.83863, 0.86159)]"
KOA51,0.16122335363593432,0.43060703823653446,"[0.96609, 0.3125, 0.46154]","[(0.96255, 0.96963), (0.26879, 0.35621), (0.26991, 0.65316)]","[0.50655, 0.96827, 0.98986]","[(0.46076, 0.55234), (0.96484, 0.97169), (0.98794, 0.99178)]"
KOA56,0.1285053235579119,0.3190943651994606,"[0.67815, 0.32607, 0.44172]","[(0.66777, 0.68853), (0.30871, 0.34344), (0.38781, 0.49562)]","[0.60781, 0.72193, 0.89669]","[(0.59069, 0.62492), (0.71218, 0.73169), (0.89089, 0.90249)]"
OA47,0.31756255950603335,0.3391323170138505,"[0.62831, 0.40306, 0.5]","[(0.61589, 0.64073), (0.38205, 0.42407), (0.34102, 0.65898)]","[0.68949, 0.67481, 0.89062]","[(0.66985, 0.70913), (0.66281, 0.68681), (0.88374, 0.8975)]"
OA33,0.21378850228302565,0.3695414603627157,"[0.25545, 0.21745, 0.66379]","[(0.24583, 0.26507), (0.20216, 0.23274), (0.63514, 0.69245)]","[0.9112, 0.54787, 0.62262]","[(0.9022, 0.9202), (0.53756, 0.55819), (0.61343, 0.6318)]"
OA36,0.08248356858011349,0.31243662948702045,"[0.47297, 0.24272, 0.55882]","[(0.45834, 0.48759), (0.21654, 0.2689), (0.44081, 0.67684)]","[0.80146, 0.65625, 0.74773]","[(0.77786, 0.82505), (0.64244, 0.67006), (0.73626, 0.7592)]"
OA64,0.5520052175317753,0.5105822983749321,"[0.53348, 0.26912, 0.9625]","[(0.51715, 0.54982), (0.23641, 0.30184), (0.9455, 0.9795)]","[0.86678, 0.70423, 0.8028]","[(0.84744, 0.88612), (0.6902, 0.71826), (0.79089, 0.8147)]"
KOA20,-0.0495069863548102,0.10887961232494861,"[0.71934, 0.21053, 0.4375]","[(0.71044, 0.72825), (0.19365, 0.2274), (0.26562, 0.60938)]","[0.37907, 0.76678, 0.93074]","[(0.35913, 0.39901), (0.75841, 0.77515), (0.9262, 0.93528)]"
HOA30,0.19617239412275497,0.19507195791789508,"[0.57985, 0.43465, 0.57812]","[(0.57148, 0.58822), (0.39677, 0.47253), (0.45713, 0.69912)]","[0.77147, 0.64964, 0.9184]","[(0.74084, 0.8021), (0.64156, 0.65771), (0.91387, 0.92293)]"
HOA4,0.05862122885436711,0.11836876887922788,"[0.65672, 0.32447, nan]","[(0.64738, 0.66607), (0.28583, 0.36311), (nan, nan)]","[0.53901, 0.68656, 0.96023]","[(0.49787, 0.58015), (0.67743, 0.69568), (0.95649, 0.96397)]"
OA11,0.12617443033148185,0.1785789230270194,"[0.81122, 0.21212, 0.46429]","[(0.78672, 0.83573), (0.15518, 0.26906), (0.27956, 0.64902)]","[0.35841, 0.85317, 0.94652]","[(0.29589, 0.42093), (0.83132, 0.87502), (0.93367, 0.95937)]"
OA62,0.4744997588717525,0.5418306677675475,"[0.58048, 0.24451, 0.83085]","[(0.56523, 0.59572), (0.22371, 0.26531), (0.7942, 0.86749)]","[0.86631, 0.71861, 0.73932]","[(0.85155, 0.88107), (0.70536, 0.73185), (0.72789, 0.75075)]"
KOA55,0.4432625732017377,0.4988197017587002,"[0.69081, 0.25709, 0.93902]","[(0.6817, 0.69992), (0.24252, 0.27165), (0.88723, 0.99082)]","[0.77881, 0.75838, 0.81719]","[(0.76514, 0.79249), (0.74997, 0.76678), (0.81064, 0.82375)]"
